Grid_Latitude,Grid_Longitude,Anomaly_Flag
22.769276927692765,45.53855385538553,1
22.77527752775277,45.55055505550554,1
22.781278127812776,45.56255625562555,1
22.78727872787278,45.57455745574556,1
22.793279327932787,45.58655865586557,1
22.799279927992792,45.598559855985584,1
22.805280528052805,45.61056105610561,1
22.81128112811281,45.62256225622562,1
22.817281728172816,45.63456345634563,1
22.82328232823282,45.64656465646564,1
22.829282928292827,45.65856585658565,1
22.835283528352832,45.670567056705664,1
22.841284128412838,45.682568256825675,1
22.847284728472843,45.694569456945686,1
22.85328532853285,45.7065706570657,1
22.859285928592854,45.71857185718571,1
22.86528652865286,45.73057305730572,1
22.871287128712865,45.74257425742573,1
22.87728772877287,45.75457545754574,1
22.883288328832883,45.766576657665766,1
22.88928892889289,45.77857785778578,1
22.895289528952894,45.79057905790579,1
22.9012901290129,45.8025802580258,1
22.907290729072905,45.81458145814581,1
22.91329132913291,45.82658265826582,1
22.919291929192916,45.83858385838583,1
22.92529252925292,45.85058505850584,1
22.931293129312927,45.86258625862585,1
22.937293729372932,45.874587458745864,1
22.943294329432938,45.886588658865875,1
22.949294929492943,45.898589858985886,1
22.95529552955295,45.9105910591059,1
22.96129612961296,45.92259225922592,1
22.967296729672967,45.93459345934593,1
22.973297329732972,45.946594659465944,1
22.979297929792978,45.958595859585955,1
22.985298529852983,45.970597059705966,1
22.99129912991299,45.98259825982598,1
22.997299729972994,45.99459945994599,1
23.003300330033,46.006600660066,1
23.009300930093005,46.01860186018601,1
23.01530153015301,46.03060306030602,1
23.021302130213016,46.04260426042603,1
23.02730273027302,46.05460546054604,1
23.033303330333027,46.066606660666054,1
23.039303930393032,46.078607860786065,1
23.045304530453045,46.09060906090609,1
23.05130513051305,46.1026102610261,1
23.057305730573056,46.11461146114611,1
23.06330633063306,46.12661266126612,1
23.069306930693067,46.13861386138613,1
23.075307530753072,46.150615061506144,1
23.081308130813078,46.162616261626155,1
23.087308730873083,46.174617461746166,1
23.09330933093309,46.18661866186618,1
23.099309930993094,46.19861986198619,1
23.1053105310531,46.2106210621062,1
23.111311131113105,46.22262226222621,1
23.11731173117311,46.23462346234622,1
23.123312331233123,46.246624662466246,1
23.12931293129313,46.25862586258626,1
23.135313531353134,46.27062706270627,1
23.14131413141314,46.28262826282628,1
23.147314731473145,46.29462946294629,1
23.15331533153315,46.3066306630663,1
23.159315931593156,46.31863186318631,1
23.16531653165316,46.33063306330632,1
23.171317131713167,46.34263426342633,1
23.177317731773172,46.354635463546344,1
23.183318331833178,46.366636663666355,1
23.189318931893183,46.378637863786366,1
23.19531953195319,46.39063906390638,1
23.2013201320132,46.4026402640264,1
23.207320732073207,46.41464146414641,1
23.213321332133212,46.426642664266424,1
23.219321932193218,46.438643864386435,1
23.225322532253223,46.450645064506446,1
23.23132313231323,46.46264626462646,1
23.237323732373234,46.47464746474647,1
23.24332433243324,46.48664866486648,1
23.249324932493245,46.49864986498649,1
23.25532553255325,46.5106510651065,1
23.261326132613256,46.52265226522651,1
23.26732673267326,46.53465346534652,1
23.273327332733267,46.546654665466534,1
23.279327932793272,46.558655865586545,1
23.285328532853285,46.57065706570657,1
23.29132913291329,46.58265826582658,1
23.297329732973296,46.59465946594659,1
23.3033303330333,46.6066606660666,1
23.309330933093307,46.61866186618661,1
23.315331533153312,46.630663066306624,1
23.321332133213318,46.642664266426635,1
23.327332733273323,46.654665466546646,1
23.33333333333333,46.66666666666666,1
23.339333933393334,46.67866786678667,1
23.34533453345334,46.69066906690668,1
23.351335133513345,46.70267026702669,1
23.35733573357335,46.7146714671467,1
23.363336333633363,46.726672667266726,1
23.36933693369337,46.73867386738674,1
23.375337533753374,46.75067506750675,1
23.38133813381338,46.76267626762676,1
23.387338733873385,46.77467746774677,1
23.39333933393339,46.78667866786678,1
23.399339933993396,46.79867986798679,1
23.4053405340534,46.8106810681068,1
23.411341134113407,46.822682268226814,1
23.417341734173412,46.834683468346824,1
23.423342334233418,46.846684668466835,1
23.429342934293423,46.858685868586846,1
23.43534353435343,46.87068706870686,1
23.44134413441344,46.88268826882688,1
23.447344734473447,46.89468946894689,1
23.453345334533452,46.906690669066904,1
23.459345934593458,46.918691869186915,1
23.465346534653463,46.930693069306926,1
23.47134713471347,46.94269426942694,1
23.477347734773474,46.95469546954695,1
23.48334833483348,46.96669666966696,1
23.489348934893485,46.97869786978697,1
23.49534953495349,46.99069906990698,1
23.501350135013496,47.00270027002699,1
23.5073507350735,47.014701470147,1
23.513351335133507,47.026702670267014,1
23.519351935193512,47.038703870387025,1
23.525352535253525,47.05070507050705,1
23.53135313531353,47.06270627062706,1
23.537353735373536,47.07470747074707,1
23.54335433543354,47.08670867086708,1
23.549354935493547,47.09870987098709,1
23.555355535553552,47.110711071107104,1
23.561356135613558,47.122712271227115,1
23.567356735673563,47.134713471347126,1
23.57335733573357,47.14671467146714,1
23.579357935793574,47.15871587158715,1
23.58535853585358,47.17071707170716,1
23.591359135913585,47.18271827182717,1
23.59735973597359,47.19471947194718,1
23.603360336033603,47.206720672067206,1
23.60936093609361,47.21872187218722,1
23.615361536153614,47.23072307230723,1
23.62136213621362,47.24272427242724,1
23.627362736273625,47.25472547254725,1
23.63336333633363,47.26672667266726,1
23.639363936393636,47.27872787278727,1
23.64536453645364,47.29072907290728,1
23.651365136513647,47.302730273027294,1
23.657365736573652,47.314731473147305,1
23.663366336633658,47.326732673267315,1
23.669366936693663,47.338733873387326,1
23.67536753675367,47.35073507350734,1
23.68136813681368,47.36273627362736,1
23.687368736873687,47.37473747374737,1
23.693369336933692,47.386738673867384,1
23.699369936993698,47.398739873987395,1
23.705370537053703,47.410741074107406,1
23.71137113711371,47.42274227422742,1
23.717371737173714,47.43474347434743,1
23.72337233723372,47.44674467446744,1
23.729372937293725,47.45874587458745,1
23.73537353735373,47.47074707470746,1
23.741374137413736,47.48274827482747,1
23.74737473747374,47.49474947494748,1
23.753375337533747,47.506750675067494,1
23.759375937593752,47.518751875187505,1
23.765376537653765,47.53075307530753,1
23.77137713771377,47.54275427542754,1
23.777377737773776,47.55475547554755,1
23.78337833783378,47.56675667566756,1
23.789378937893787,47.57875787578757,1
23.795379537953792,47.590759075907584,1
23.801380138013798,47.602760276027595,1
23.807380738073803,47.614761476147606,1
23.81338133813381,47.62676267626762,1
23.819381938193814,47.63876387638763,1
23.82538253825382,47.65076507650764,1
23.831383138313825,47.66276627662765,1
23.83738373837383,47.67476747674766,1
23.843384338433843,47.686768676867686,1
23.84938493849385,47.6987698769877,1
23.855385538553854,47.71077107710771,1
23.86138613861386,47.72277227722772,1
23.867386738673865,47.73477347734773,1
23.87338733873387,47.74677467746774,1
23.879387938793876,47.75877587758775,1
23.88538853885388,47.77077707770776,1
23.891389138913887,47.782778277827774,1
23.897389738973892,47.794779477947785,1
23.903390339033898,47.806780678067796,1
23.909390939093903,47.81878187818781,1
23.91539153915391,47.83078307830782,1
23.92139213921392,47.84278427842784,1
23.927392739273927,47.85478547854785,1
23.933393339333932,47.866786678667864,1
23.939393939393938,47.878787878787875,1
23.945394539453943,47.890789078907886,1
23.95139513951395,47.9027902790279,1
23.957395739573954,47.91479147914791,1
23.96339633963396,47.92679267926792,1
23.969396939693965,47.93879387938793,1
23.97539753975397,47.95079507950794,1
23.981398139813976,47.96279627962795,1
23.98739873987398,47.97479747974796,1
23.993399339933987,47.986798679867974,1
23.999399939993992,47.998799879987985,1
24.005400540054005,48.01080108010801,1
24.01140114011401,48.02280228022802,1
24.017401740174016,48.03480348034803,1
24.02340234023402,48.04680468046804,1
24.029402940294027,48.058805880588054,1
24.035403540354032,48.070807080708065,1
24.041404140414038,48.082808280828075,1
24.047404740474043,48.094809480948086,1
24.05340534053405,48.1068106810681,1
24.059405940594054,48.11881188118811,1
24.06540654065406,48.13081308130812,1
24.071407140714065,48.14281428142813,1
24.07740774077407,48.15481548154814,1
24.083408340834083,48.166816681668166,1
24.08940894089409,48.17881788178818,1
24.095409540954094,48.19081908190819,1
24.1014101410141,48.2028202820282,1
24.107410741074105,48.21482148214821,1
24.11341134113411,48.22682268226822,1
24.119411941194116,48.23882388238823,1
24.12541254125412,48.25082508250824,1
24.131413141314127,48.262826282628254,1
24.137413741374132,48.274827482748265,1
24.143414341434138,48.286828682868276,1
24.149414941494143,48.29882988298829,1
24.15541554155415,48.3108310831083,1
24.16141614161416,48.32283228322832,1
24.167416741674167,48.33483348334833,1
24.173417341734172,48.346834683468344,1
24.179417941794178,48.358835883588355,1
24.185418541854183,48.370837083708366,1
24.19141914191419,48.38283828382838,1
24.197419741974194,48.39483948394839,1
24.2034203420342,48.4068406840684,1
24.209420942094205,48.41884188418841,1
24.21542154215421,48.43084308430842,1
24.221422142214216,48.44284428442843,1
24.22742274227422,48.45484548454844,1
24.233423342334227,48.466846684668454,1
24.239423942394232,48.478847884788465,1
24.245424542454245,48.49084908490849,1
24.25142514251425,48.5028502850285,1
24.257425742574256,48.51485148514851,1
24.26342634263426,48.52685268526852,1
24.269426942694267,48.538853885388534,1
24.275427542754272,48.550855085508545,1
24.281428142814278,48.562856285628555,1
24.287428742874283,48.574857485748566,1
24.29342934293429,48.58685868586858,1
24.299429942994294,48.59885988598859,1
24.3054305430543,48.6108610861086,1
24.311431143114305,48.62286228622861,1
24.31743174317431,48.63486348634862,1
24.323432343234323,48.646864686468646,1
24.32943294329433,48.65886588658866,1
24.335433543354334,48.67086708670867,1
24.34143414341434,48.68286828682868,1
24.347434743474345,48.69486948694869,1
24.35343534353435,48.7068706870687,1
24.359435943594356,48.71887188718871,1
24.36543654365436,48.73087308730872,1
24.371437143714367,48.742874287428734,1
24.377437743774372,48.754875487548745,1
24.383438343834378,48.766876687668756,1
24.389438943894383,48.77887788778877,1
24.39543954395439,48.79087908790878,1
24.4014401440144,48.8028802880288,1
24.407440744074407,48.814881488148814,1
24.413441344134412,48.826882688268824,1
24.419441944194418,48.838883888388835,1
24.425442544254423,48.850885088508846,1
24.43144314431443,48.86288628862886,1
24.437443744374434,48.87488748874887,1
24.44344434443444,48.88688868886888,1
24.449444944494445,48.89888988898889,1
24.45544554455445,48.9108910891089,1
24.461446144614456,48.92289228922891,1
24.46744674467446,48.93489348934892,1
24.473447344734467,48.946894689468934,1
24.479447944794472,48.958895889588945,1
24.485448544854485,48.97089708970897,1
24.49144914491449,48.98289828982898,1
24.497449744974496,48.99489948994899,1
24.5034503450345,49.006900690069,1
24.509450945094507,49.018901890189014,1
24.515451545154512,49.030903090309025,1
24.521452145214518,49.042904290429036,1
24.527452745274523,49.05490549054905,1
24.53345334533453,49.06690669066906,1
24.539453945394534,49.07890789078907,1
24.54545454545454,49.09090909090908,1
24.551455145514545,49.10291029102909,1
24.55745574557455,49.1149114911491,1
24.563456345634563,49.126912691269126,1
24.56945694569457,49.13891389138914,1
24.575457545754574,49.15091509150915,1
24.58145814581458,49.16291629162916,1
24.587458745874585,49.17491749174917,1
24.59345934593459,49.18691869186918,1
24.599459945994596,49.19891989198919,1
24.6054605460546,49.2109210921092,1
24.611461146114607,49.222922292229214,1
24.617461746174612,49.234923492349225,1
24.623462346234618,49.246924692469236,1
24.629462946294623,49.25892589258925,1
24.63546354635463,49.27092709270926,1
24.64146414641464,49.28292829282928,1
24.647464746474647,49.294929492949294,1
24.653465346534652,49.306930693069305,1
24.659465946594658,49.318931893189315,1
24.665466546654663,49.330933093309326,1
24.67146714671467,49.34293429342934,1
24.677467746774674,49.35493549354935,1
24.68346834683468,49.36693669366936,1
24.689468946894685,49.37893789378937,1
24.69546954695469,49.39093909390938,1
24.701470147014696,49.40294029402939,1
24.7074707470747,49.4149414941494,1
24.713471347134707,49.426942694269414,1
24.719471947194712,49.438943894389425,1
24.725472547254725,49.45094509450945,1
24.73147314731473,49.46294629462946,1
24.737473747374736,49.47494749474947,1
24.74347434743474,49.48694869486948,1
24.749474947494747,49.498949894989494,1
24.755475547554752,49.510951095109505,1
24.761476147614758,49.522952295229516,1
24.767476747674763,49.53495349534953,1
24.77347734773477,49.54695469546954,1
24.779477947794774,49.55895589558955,1
24.78547854785478,49.57095709570956,1
24.791479147914785,49.58295829582957,1
24.79747974797479,49.59495949594958,1
24.803480348034803,49.606960696069606,1
24.80948094809481,49.61896189618962,1
24.815481548154814,49.63096309630963,1
24.82148214821482,49.64296429642964,1
24.827482748274825,49.65496549654965,1
24.83348334833483,49.66696669666966,1
24.839483948394836,49.67896789678967,1
24.84548454845484,49.69096909690968,1
24.851485148514847,49.702970297029694,1
24.857485748574852,49.714971497149705,1
24.863486348634858,49.726972697269716,1
24.869486948694863,49.73897389738973,1
24.87548754875487,49.75097509750974,1
24.88148814881488,49.76297629762976,1
24.887488748874887,49.774977497749774,1
24.893489348934892,49.786978697869785,1
24.899489948994898,49.798979897989796,1
24.905490549054903,49.81098109810981,1
24.91149114911491,49.82298229822982,1
24.917491749174914,49.83498349834983,1
24.92349234923492,49.84698469846984,1
24.929492949294925,49.85898589858985,1
24.93549354935493,49.87098709870986,1
24.941494149414936,49.88298829882987,1
24.94749474947494,49.89498949894988,1
24.953495349534947,49.906990699069894,1
24.959495949594952,49.918991899189905,1
24.965496549654965,49.93099309930993,1
24.97149714971497,49.94299429942994,1
24.977497749774976,49.95499549954995,1
24.98349834983498,49.96699669966996,1
24.989498949894987,49.978997899789974,1
24.995499549954992,49.990999099909985,1
25.001500150014998,50.003000300029996,1
25.007500750075003,50.01500150015001,1
25.01350135013501,50.02700270027002,1
25.019501950195014,50.03900390039003,1
25.02550255025502,50.05100510051004,1
25.031503150315025,50.06300630063005,1
25.03750375037503,50.07500750075006,1
25.043504350435043,50.087008700870086,1
25.04950495049505,50.0990099009901,1
25.055505550555054,50.11101110111011,1
25.06150615061506,50.12301230123012,1
25.067506750675065,50.13501350135013,1
25.07350735073507,50.14701470147014,1
25.079507950795076,50.15901590159015,1
25.08550855085508,50.17101710171016,1
25.091509150915087,50.183018301830174,1
25.097509750975092,50.195019501950185,1
25.103510351035098,50.207020702070196,1
25.109510951095103,50.21902190219021,1
25.11551155115511,50.23102310231022,1
25.12151215121512,50.24302430243024,1
25.127512751275127,50.255025502550254,1
25.133513351335132,50.267026702670265,1
25.139513951395138,50.279027902790276,1
25.145514551455143,50.29102910291029,1
25.15151515151515,50.3030303030303,1
25.157515751575154,50.31503150315031,1
25.16351635163516,50.32703270327032,1
25.169516951695165,50.33903390339033,1
25.17551755175517,50.35103510351034,1
25.181518151815176,50.36303630363035,1
25.18751875187518,50.37503750375036,1
25.193519351935187,50.387038703870374,1
25.199519951995192,50.399039903990385,1
25.205520552055205,50.41104110411041,1
25.21152115211521,50.42304230423042,1
25.217521752175216,50.43504350435043,1
25.22352235223522,50.44704470447044,1
25.229522952295227,50.459045904590454,1
25.235523552355232,50.471047104710465,1
25.241524152415238,50.483048304830476,1
25.247524752475243,50.49504950495049,1
25.25352535253525,50.5070507050705,1
25.259525952595254,50.51905190519051,1
25.26552655265526,50.53105310531052,1
25.271527152715265,50.54305430543053,1
25.27752775277527,50.55505550555054,1
25.283528352835283,50.567056705670566,1
25.28952895289529,50.57905790579058,1
25.295529552955294,50.59105910591059,1
25.3015301530153,50.6030603060306,1
25.307530753075305,50.61506150615061,1
25.31353135313531,50.62706270627062,1
25.319531953195316,50.63906390639063,1
25.32553255325532,50.65106510651064,1
25.331533153315327,50.663066306630654,1
25.337533753375332,50.675067506750665,1
25.343534353435338,50.687068706870676,1
25.349534953495343,50.69906990699069,1
25.35553555355535,50.7110711071107,1
25.361536153615354,50.72307230723071,1
25.367536753675367,50.735073507350734,1
25.373537353735372,50.747074707470745,1
25.379537953795378,50.759075907590756,1
25.385538553855383,50.77107710771077,1
25.39153915391539,50.78307830783078,1
25.397539753975394,50.79507950795079,1
25.4035403540354,50.8070807080708,1
25.409540954095405,50.81908190819081,1
25.41554155415541,50.83108310831082,1
25.421542154215416,50.84308430843083,1
25.42754275427542,50.85508550855084,1
25.433543354335427,50.867086708670854,1
25.439543954395432,50.879087908790865,1
25.445544554455445,50.89108910891089,1
25.45154515451545,50.9030903090309,1
25.457545754575456,50.91509150915091,1
25.46354635463546,50.92709270927092,1
25.469546954695467,50.939093909390934,1
25.475547554755472,50.951095109510945,1
25.481548154815478,50.963096309630956,1
25.487548754875483,50.97509750975097,1
25.49354935493549,50.98709870987098,1
25.499549954995494,50.99909990999099,1
25.5055505550555,51.011101110111,1
25.511551155115505,51.02310231023101,1
25.51755175517551,51.03510351035102,1
25.523552355235523,51.04710471047105,1
25.52955295529553,51.05910591059106,1
25.535553555355534,51.07110711071107,1
25.54155415541554,51.08310831083108,1
25.547554755475545,51.09510951095109,1
25.55355535553555,51.1071107110711,1
25.559555955595556,51.11911191119111,1
25.56555655565556,51.13111311131112,1
25.571557155715567,51.143114311431134,1
25.577557755775572,51.155115511551145,1
25.583558355835578,51.167116711671156,1
25.589558955895583,51.17911791179117,1
25.59555955595559,51.19111911191118,1
25.601560156015594,51.20312031203119,1
25.607560756075607,51.215121512151214,1
25.613561356135612,51.227122712271225,1
25.619561956195618,51.239123912391236,1
25.625562556255623,51.25112511251125,1
25.63156315631563,51.26312631263126,1
25.637563756375634,51.27512751275127,1
25.64356435643564,51.28712871287128,1
25.649564956495645,51.29912991299129,1
25.65556555655565,51.3111311131113,1
25.661566156615656,51.32313231323131,1
25.66756675667566,51.33513351335132,1
25.673567356735667,51.347134713471334,1
25.679567956795673,51.359135913591345,1
25.685568556855685,51.37113711371137,1
25.69156915691569,51.38313831383138,1
25.697569756975696,51.39513951395139,1
25.7035703570357,51.4071407140714,1
25.709570957095707,51.419141914191414,1
25.715571557155712,51.431143114311425,1
25.721572157215718,51.443144314431436,1
25.727572757275723,51.45514551455145,1
25.73357335733573,51.46714671467146,1
25.739573957395734,51.47914791479147,1
25.74557455745574,51.49114911491148,1
25.751575157515745,51.50315031503149,1
25.75757575757575,51.5151515151515,1
25.763576357635763,51.52715271527153,1
25.76957695769577,51.53915391539154,1
25.775577557755774,51.55115511551155,1
25.78157815781578,51.56315631563156,1
25.787578757875785,51.57515751575157,1
25.79357935793579,51.58715871587158,1
25.799579957995796,51.59915991599159,1
25.8055805580558,51.6111611161116,1
25.811581158115807,51.623162316231614,1
25.817581758175812,51.635163516351625,1
25.823582358235818,51.647164716471636,1
25.829582958295823,51.65916591659165,1
25.83558355835583,51.67116711671166,1
25.841584158415834,51.68316831683167,1
25.847584758475847,51.695169516951694,1
25.853585358535852,51.707170717071705,1
25.859585958595858,51.719171917191716,1
25.865586558655863,51.73117311731173,1
25.87158715871587,51.74317431743174,1
25.877587758775874,51.75517551755175,1
25.88358835883588,51.76717671767176,1
25.889588958895885,51.77917791779177,1
25.89558955895589,51.79117911791178,1
25.901590159015896,51.80318031803179,1
25.9075907590759,51.8151815181518,1
25.913591359135907,51.827182718271814,1
25.919591959195913,51.839183918391825,1
25.925592559255925,51.85118511851185,1
25.93159315931593,51.86318631863186,1
25.937593759375936,51.87518751875187,1
25.94359435943594,51.88718871887188,1
25.949594959495947,51.899189918991894,1
25.955595559555952,51.911191119111905,1
25.961596159615958,51.923192319231916,1
25.967596759675963,51.93519351935193,1
25.97359735973597,51.94719471947194,1
25.979597959795974,51.95919591959195,1
25.98559855985598,51.97119711971196,1
25.991599159915985,51.98319831983197,1
25.99759975997599,51.99519951995198,1
26.003600360036003,52.00720072007201,1
26.00960096009601,52.01920192019202,1
26.015601560156014,52.03120312031203,1
26.02160216021602,52.04320432043204,1
26.027602760276025,52.05520552055205,1
26.03360336033603,52.06720672067206,1
26.039603960396036,52.07920792079207,1
26.04560456045604,52.09120912091208,1
26.051605160516047,52.103210321032094,1
26.057605760576052,52.115211521152105,1
26.063606360636058,52.127212721272116,1
26.069606960696063,52.13921392139213,1
26.07560756075607,52.15121512151214,1
26.081608160816074,52.16321632163215,1
26.087608760876087,52.175217521752174,1
26.093609360936092,52.187218721872185,1
26.099609960996098,52.199219921992196,1
26.105610561056103,52.21122112211221,1
26.11161116111611,52.22322232223222,1
26.117611761176114,52.23522352235223,1
26.12361236123612,52.24722472247224,1
26.129612961296125,52.25922592259225,1
26.13561356135613,52.27122712271226,1
26.141614161416136,52.28322832283227,1
26.14761476147614,52.29522952295228,1
26.153615361536147,52.307230723072294,1
26.159615961596153,52.319231923192305,1
26.165616561656165,52.33123312331233,1
26.17161716171617,52.34323432343234,1
26.177617761776176,52.35523552355235,1
26.18361836183618,52.36723672367236,1
26.189618961896187,52.379237923792374,1
26.195619561956192,52.391239123912385,1
26.201620162016198,52.403240324032396,1
26.207620762076203,52.41524152415241,1
26.21362136213621,52.42724272427242,1
26.219621962196214,52.43924392439243,1
26.22562256225622,52.45124512451244,1
26.231623162316225,52.46324632463245,1
26.23762376237623,52.47524752475246,1
26.243624362436243,52.48724872487249,1
26.24962496249625,52.4992499249925,1
26.255625562556254,52.51125112511251,1
26.26162616261626,52.52325232523252,1
26.267626762676265,52.53525352535253,1
26.27362736273627,52.54725472547254,1
26.279627962796276,52.55925592559255,1
26.28562856285628,52.57125712571256,1
26.291629162916287,52.583258325832574,1
26.297629762976293,52.595259525952585,1
26.303630363036298,52.607260726072596,1
26.309630963096303,52.61926192619261,1
26.31563156315631,52.63126312631262,1
26.321632163216314,52.64326432643263,1
26.327632763276327,52.655265526552654,1
26.333633363336332,52.667266726672665,1
26.339633963396338,52.679267926792676,1
26.345634563456343,52.69126912691269,1
26.35163516351635,52.7032703270327,1
26.357635763576354,52.71527152715271,1
26.36363636363636,52.72727272727272,1
26.369636963696365,52.73927392739273,1
26.37563756375637,52.75127512751274,1
26.381638163816376,52.76327632763275,1
26.38763876387638,52.77527752775276,1
26.393639363936387,52.787278727872774,1
26.399639963996393,52.799279927992785,1
26.405640564056405,52.81128112811281,1
26.41164116411641,52.82328232823282,1
26.417641764176416,52.83528352835283,1
26.42364236423642,52.84728472847284,1
26.429642964296427,52.859285928592854,1
26.435643564356432,52.871287128712865,1
26.441644164416438,52.883288328832876,1
26.447644764476443,52.89528952895289,1
26.45364536453645,52.9072907290729,1
26.459645964596454,52.91929192919291,1
26.46564656465646,52.93129312931292,1
26.471647164716465,52.94329432943293,1
26.47764776477647,52.95529552955294,1
26.483648364836483,52.96729672967297,1
26.48964896489649,52.97929792979298,1
26.495649564956494,52.99129912991299,1
26.5016501650165,53.003300330033,1
26.507650765076505,53.01530153015301,1
26.51365136513651,53.02730273027302,1
26.519651965196516,53.03930393039303,1
26.52565256525652,53.05130513051304,1
26.531653165316527,53.063306330633054,1
26.537653765376533,53.075307530753065,1
26.543654365436538,53.087308730873076,1
26.549654965496543,53.09930993099309,1
26.55565556555655,53.1113111311131,1
26.561656165616554,53.12331233123311,1
26.567656765676567,53.135313531353134,1
26.573657365736572,53.147314731473145,1
26.579657965796578,53.159315931593156,1
26.585658565856583,53.17131713171317,1
26.59165916591659,53.18331833183318,1
26.597659765976594,53.19531953195319,1
26.6036603660366,53.2073207320732,1
26.609660966096605,53.21932193219321,1
26.61566156615661,53.23132313231322,1
26.621662166216616,53.24332433243323,1
26.62766276627662,53.25532553255324,1
26.633663366336627,53.267326732673254,1
26.639663966396633,53.279327932793265,1
26.645664566456645,53.29132913291329,1
26.65166516651665,53.3033303330333,1
26.657665766576656,53.31533153315331,1
26.66366636663666,53.32733273327332,1
26.669666966696667,53.339333933393334,1
26.675667566756672,53.351335133513345,1
26.681668166816678,53.363336333633356,1
26.687668766876683,53.37533753375337,1
26.69366936693669,53.38733873387338,1
26.699669966996694,53.39933993399339,1
26.7056705670567,53.4113411341134,1
26.711671167116705,53.42334233423341,1
26.71767176717671,53.43534353435342,1
26.723672367236723,53.44734473447345,1
26.72967296729673,53.45934593459346,1
26.735673567356734,53.47134713471347,1
26.74167416741674,53.48334833483348,1
26.747674767476745,53.49534953495349,1
26.75367536753675,53.5073507350735,1
26.759675967596756,53.51935193519351,1
26.76567656765676,53.53135313531352,1
26.771677167716767,53.543354335433534,1
26.777677767776773,53.555355535553545,1
26.783678367836778,53.567356735673556,1
26.789678967896783,53.57935793579357,1
26.79567956795679,53.59135913591358,1
26.801680168016794,53.60336033603359,1
26.807680768076807,53.615361536153614,1
26.813681368136812,53.627362736273625,1
26.819681968196818,53.639363936393636,1
26.825682568256823,53.65136513651365,1
26.83168316831683,53.66336633663366,1
26.837683768376834,53.67536753675367,1
26.84368436843684,53.68736873687368,1
26.849684968496845,53.69936993699369,1
26.85568556855685,53.7113711371137,1
26.861686168616856,53.72337233723371,1
26.86768676867686,53.73537353735372,1
26.873687368736867,53.747374737473734,1
26.879687968796873,53.759375937593745,1
26.885688568856885,53.77137713771377,1
26.89168916891689,53.78337833783378,1
26.897689768976896,53.79537953795379,1
26.9036903690369,53.8073807380738,1
26.909690969096907,53.819381938193814,1
26.915691569156913,53.831383138313825,1
26.921692169216918,53.843384338433836,1
26.927692769276923,53.85538553855385,1
26.93369336933693,53.86738673867386,1
26.939693969396934,53.87938793879387,1
26.94569456945694,53.89138913891388,1
26.951695169516945,53.90339033903389,1
26.95769576957695,53.9153915391539,1
26.963696369636963,53.92739273927393,1
26.96969696969697,53.93939393939394,1
26.975697569756974,53.95139513951395,1
26.98169816981698,53.96339633963396,1
26.987698769876985,53.97539753975397,1
26.99369936993699,53.98739873987398,1
26.999699969996996,53.99939993999399,1
27.005700570057,54.011401140114,1
27.011701170117007,54.023402340234014,1
27.017701770177013,54.035403540354025,1
27.023702370237018,54.047404740474036,1
27.029702970297024,54.05940594059405,1
27.03570357035703,54.07140714071406,1
27.041704170417034,54.08340834083407,1
27.047704770477047,54.095409540954094,1
27.053705370537052,54.107410741074105,1
27.059705970597058,54.119411941194116,1
27.065706570657063,54.13141314131413,1
27.07170717071707,54.14341434143414,1
27.077707770777074,54.15541554155415,1
27.08370837083708,54.16741674167416,1
27.089708970897085,54.17941794179417,1
27.09570957095709,54.19141914191418,1
27.101710171017096,54.20342034203419,1
27.1077107710771,54.2154215421542,1
27.113711371137107,54.227422742274214,1
27.119711971197113,54.239423942394225,1
27.125712571257125,54.25142514251425,1
27.13171317131713,54.26342634263426,1
27.137713771377136,54.27542754275427,1
27.14371437143714,54.28742874287428,1
27.149714971497147,54.299429942994294,1
27.155715571557153,54.311431143114305,1
27.161716171617158,54.323432343234316,1
27.167716771677163,54.33543354335433,1
27.17371737173717,54.34743474347434,1
27.179717971797174,54.35943594359435,1
27.18571857185718,54.37143714371436,1
27.191719171917185,54.38343834383437,1
27.19771977197719,54.39543954395438,1
27.203720372037203,54.40744074407441,1
27.20972097209721,54.41944194419442,1
27.215721572157214,54.43144314431443,1
27.22172217221722,54.44344434443444,1
27.227722772277225,54.45544554455445,1
27.23372337233723,54.46744674467446,1
27.239723972397236,54.47944794479447,1
27.24572457245724,54.49144914491448,1
27.251725172517247,54.503450345034494,1
27.257725772577253,54.515451545154505,1
27.263726372637258,54.527452745274516,1
27.269726972697264,54.53945394539453,1
27.27572757275727,54.55145514551454,1
27.281728172817274,54.56345634563455,1
27.287728772877287,54.575457545754574,1
27.293729372937293,54.587458745874585,1
27.299729972997298,54.599459945994596,1
27.305730573057303,54.61146114611461,1
27.31173117311731,54.62346234623462,1
27.317731773177314,54.63546354635463,1
27.32373237323732,54.64746474647464,1
27.329732973297325,54.65946594659465,1
27.33573357335733,54.67146714671466,1
27.341734173417336,54.68346834683467,1
27.34773477347734,54.69546954695468,1
27.353735373537347,54.707470747074694,1
27.359735973597353,54.719471947194705,1
27.365736573657365,54.73147314731473,1
27.37173717371737,54.74347434743474,1
27.377737773777376,54.75547554755475,1
27.38373837383738,54.76747674767476,1
27.389738973897387,54.779477947794774,1
27.395739573957393,54.791479147914785,1
27.401740174017398,54.803480348034796,1
27.407740774077404,54.81548154815481,1
27.41374137413741,54.82748274827482,1
27.419741974197414,54.83948394839483,1
